stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
448,U03147,ISBT Sarai Kale Khan,28.5911,77.258083,448
449,DC0097,Kushak Nallah Depot,28.580073,77.224903,449
450,DC0100,Lodhi Colony,28.5847,77.2247,450
451,U02735,Central School Lodhi Road,28.584967,77.22823299999997,451
452,U02783,J L Nehru Stadium,28.5841,77.2301,452
453,U02775,Sewa Nagar Flyover,28.57875,77.22953299999998,453
454,U02732,Defence Colony (Homyopathic College),28.571983000000003,77.22766700000003,454
455,U02710,PT College Kotla,28.569816999999997,77.22655,455
456,U02788,Andrews Ganj,28.565966999999997,77.2306,456
457,U99989,Gupta Market,28.565133000000003,77.239733,457
458,U02951,Lajpat Nagar 2 Ring Road,28.565116999999997,77.242,458
459,U02950,Lajpat Nagar Ring Road,28.5658,77.249117,459
460,U03041,Lajpat Nagar Crossing,28.564183,77.250367,460
461,U03047,Garhi Village,28.5624,77.251417,461
462,U03102,B-Block East of Kailash,28.562167,77.255617,462
463,U03142,C-Block East of Kailash,28.56215,77.2582,463
464,U03162,SNPD,28.561333,77.26011700000002,464
465,U03190,Laghu Udyog Sansthan (ModiMill),28.5565,77.2648,465
466,U03196,NSIC,28.553683000000003,77.26513299999998,466
467,U03181,Kalkaji Mandir,28.55205,77.2645,467
468,U03174,Kalkaji Mandir (MaaAnandmayeeMarg),28.5479,77.263,468
469,U03185,Govind Puri Metro Station,28.545216999999997,77.2641,469
470,U03206,Kalkaji Depot,28.5375,77.2674,470
471,U03219,C-Lal Chowk,28.534033,77.26866700000002,471
472,DC0136,CRPF Camp / Crown Plaza,28.527866999999997,77.27238299999998,472
473,DC0137,Bank,28.5261,77.2736,473
474,U03297,Okhla Ph-I,28.5203,77.2777,474
475,DC1311,ESI Hospital,28.51425,77.28133299999998,475
476,U99679Z,Tehkhand Depot DTC,28.510917,77.28116700000002,476
477,U03321,Prem Nagar,28.5044,77.2793,477
478,U03366,Lal Kuan,28.5026,77.28451700000002,478
479,U03435,Surajkund Crossing,28.5017,77.291,479
480,U03466,Prehlad Pur,28.5,77.29463299999998,480
481,U03520,Badarpur M B Road,28.4995,77.299267,481
482,U03544,Jaitpur Crossing,28.497217,77.302647,482
483,U03556,Badarpur Border,28.4927,77.30381700000002,483
484,DC4311,Dichau Kalan Depot,28.628749,76.997316,484
485,DC4312,Nirmal Vihar,28.625333,76.992517,485
486,DC4313,Udaseen Ashram,28.621648999999998,76.988196,486
487,DC4314,Dichau Chowk,28.616915000000002,76.98384300000002,487
488,U00233,Najafgarh Delhi Gate,28.611742,76.98566,488
489,U00231,Chawla Stand Najafgarh,28.6084,76.9855,489
490,U00251,BDO Office Roshan Pura,28.600873999999997,76.988759,490
491,U00255,Durga Vihar,28.596578000000004,76.99048499999998,491
492,U00263,Deenpur Village,28.5933,76.992,492
493,U00267,Goela Dairy Crossing,28.591193,76.993282,493
494,DC4323,Shyam Vihar,28.591480999999998,77.000564,494
495,DC4325,Goyla Village,28.587801000000002,77.008562,495
496,DC4327,Taj Pur More,28.583311,77.011776,496
497,DC4329,St Thomas School Goyla Vihar,28.581902000000003,77.015056,497
498,DC4331,Nehru Bus Stand Goyla Dairy,28.580514,77.01926800000003,498
499,DC4333,Goyla Dairy,28.579886,77.021759,499
500,DC4335,Jhankar Crossing,28.579252,77.024293,500
501,DC4337,Qutub Vihar Phase-I Kikar Stand,28.5784,77.029767,501
502,DC4339,Police Post,28.577431,77.035333,502
503,DC4343,Amrohi More,28.574817,77.0513,503
504,DC4345,Dwarka Sec-19 Modern School,28.578166999999997,77.0542,504
505,DC4198,NHAI Building/ Dwarka Sec-10 Metro Station,28.579068,77.05911800000001,505
506,DC4199,President Cabinet Apartments,28.582753000000004,77.062279,506
507,DC4200,Princess Park/ Airforce Noval Office Enclave,28.587688,77.066452,507
508,DC4201,Dwarka Sec-6/7,28.59126,77.069535,508
509,DC4202,Dwarka Sec-6 Telephone Exchange,28.593228000000003,77.070994,509
510,DC3646,Dwarka Crossing / Maharaja Agrasen Hospital,28.5931,77.07968000000002,510
511,U00731,Health Centre,28.592067,77.0813,511
512,U00780,Mangla Puri Terminal,28.590099,77.086907,512
513,U02523A,Shivaji Stadium Terminal,28.632763,77.215806,513
514,DC3751,Shaheed Bhagat Singh Marg,28.63325,77.212283,514
515,U02415,Shaheed Bhagat Singh Marg,28.6334,77.2092,515
516,U02288,Gole Market,28.6347,77.2037,516
517,U02283,PS Mandir Marg,28.638783,77.20345,517
518,U02306BM,Balmiki Mandir,28.639867,77.2043,518
519,U02295,Panchkuian Road Banwai Lal Hospital,28.6417,77.2042,519
520,U02240,Meghdoot Bhawan,28.643666999999997,77.201033,520
521,U02105,Pusa Road Petrol Pump Sadhu Vaswani Marg,28.644583,77.192833,521
522,U02028,Karol Bagh Metro Station,28.643911,77.18874699999998,522
523,U99926,Rajendra Place / Karol Bagh Telephone Exchange,28.642667,77.180083,523
524,U01796,East Patel Nagar,28.6423,77.1733,524
525,U01717,South Patel Nagar (Metro Station),28.6453,77.1683,525
526,U01665,West Patel Nagar,28.647503999999998,77.164974,526
527,U01575,Shadipur DTC Colony Metro Station,28.6512,77.1585,527
528,U01543,Shadipur Depot,28.653116999999998,77.1555,528
529,U01472,Moti Nagar Industrial Area,28.657317,77.1485,529
530,U01399,Karampura Terminal,28.660999999999998,77.142383,530
531,U01374,B Block New Moti Nagar,28.6635,77.1406,531
532,U01337,Punjabi Bagh Terminal,28.66935,77.1374,532
533,U01463,Britannia Chowk Shakurpur,28.684284,77.147583,533
534,U01488,Telephone Exchange Shakurpur,28.686484000000004,77.15093399999998,534
535,U01521,Wazirpur DTC Depot Ring Road,28.691926000000002,77.153426,535
536,U01504,Guru Govind Singh College,28.69793300000001,77.151517,536
537,U01498,TV Tower (Power House),28.6997,77.1512,537
538,U01426,DAV School,28.6998,77.1438,538
539,U99722,Pitam Pura KD Block,28.7002,77.1411,539
540,U01361,Pittampura AP-Block,28.7031,77.1395,540
541,U01345,Pitampura CD-Block,28.7063,77.1382,541
542,U01294,Pitampura Power House,28.704745799999998,77.13201409999998,542
543,U01270,Madhuban Chowk (Outer Ring Road),28.7048,77.1322,543
544,U01251,Madhuvan Chowk,28.7046,77.13,544
545,U01194,Sai Baba Chowk Rohini,28.708000000000002,77.125,545
546,U01174,Sai Baba Chowk Rohini,28.709054,77.123651,546
547,U01101,Rohini Sec 7 and 8,28.711431,77.120195,547
548,DC0005,Rohini West Metro Station,28.715,77.115,548
549,U01081,Rohini Depot 1 Sec 6 (Ambedkar Hospital),28.7158,77.11398299999998,549
550,U01064,Rajeev Gandhi Cancer Hospital,28.71725,77.11183299999998,550
551,U01033,Rithala Metro Station,28.7196,77.1084,551
552,U01006,Pal Colony,28.7235,77.1036,552
553,DC0040,Rithala Village,28.725917,77.10010600000003,553
554,DC0041,Sec-24 Rohini Main Road,28.726999999999997,77.0984,554
555,DC0042,Dera Satguru Sewaram Sahai Sec 24/25,28.72965,77.09468299999997,555
556,DC0043,Sec-24 Rohini,28.7283,77.0926,556
557,DC0044,Hanuman Mandir Rohini Sec 24,28.722883000000003,77.087733,557
558,DC0045,Rohini Sec 23 Pkt 1 (Green Hill Aptt.),28.71930900000001,77.08471,558
559,DC4419,Ghuman Hera Village,28.532153000000005,76.92232299999998,559
560,DC4420,Ghuman Hera More / Shikarpur Crossing,28.537115000000004,76.922376,560
561,DC4421,Dewta Wala mandir,28.548976,76.930686,561
562,DC4422,Hasanpur Village,28.556572999999997,76.936719,562
563,DC4423,KharKhari Rondh,28.561759999999996,76.941887,563
564,DC4424,Pandwala Crossing,28.574027,76.95235600000002,564
565,DC4425,KharKhari Jatmal / Surhera Crossing,28.582168,76.957902,565
566,DC4426,KharKhari Nahar / Khera Dabur,28.587040000000002,76.959128,566
567,DC4432,Khera Village 2,28.596312,76.964794,567
568,DC4784,Krishna Nagar / Gopal Nagar,28.606790999999998,76.972726,568
569,DC4461,Jhatikra Crossing Pandwala Road,28.584747999999998,76.995233,569
570,DC4452,Rewla Tajpur Crossing,28.572354999999998,76.980956,570
571,DC4454,Purani Basti Rewla Khanpur,28.56958400000001,76.977685,571
572,DC5259,Rewla Khanpur Depot,28.568610999999997,76.97664,572
573,DC5415,Tikri Khurd,28.835983000000002,77.123838,573
574,DC4967,Tikri Khurd Crossing / AMPC,28.83617700000001,77.12839,574
575,DC4979,Tikri Khurd Crossing / AMPC,28.835603999999996,77.128935,575
576,DC4980,Khampur Village,28.824476,77.132311,576
577,DC5058,Bakauli Village (GT Road),28.810288,77.13709200000002,577
578,DC5082,Shani Dham Mandir GT Road,28.80415,77.14274,578
579,DC4829,Pwd Office,28.8012,77.13896700000002,579
580,DC4830,Alipur Village GT Road,28.796616999999998,77.1396,580
581,DC4832,Jind Pur Crossing,28.793233,77.14415,581
582,DC4833,Sai Mandir,28.78865,77.141467,582
583,DC4834,Budhpur GT Road,28.782107,77.141601,583
584,DC4835,Jain Mandir,28.77715,77.14263299999998,584
585,DC4836,Nangli Puna,28.774167,77.14326700000002,585
586,DC4837,Gurudwara Siraspur GT Road,28.764956,77.146126,586
587,U00736,Kapashera Border,28.522481,77.082442,587
588,U00759,Kapashera Village,28.524517,77.0837,588
589,U00808,Kapashera Crossing,28.5313,77.08815,589
590,U00834,Samalkha Village,28.534652,77.090446,590
591,U00856,Samalkha Crossing,28.538204999999998,77.09143399999998,591
592,NS0198,Puspanjali G Block,28.5415,77.07682,592
593,U00527BP,Dwarka Road,28.544217,77.065083,593
594,U00527,Bharthal Under Pass,28.547566999999997,77.057117,594
595,DC4186,Dwarka Sec-21 Metro Station,28.55175,77.0565,595
596,DC4184,Dwarka Sec-21 Crossing,28.554109999999998,77.05858,596
597,DC4288,Dwarka Sec 22,28.55806500000001,77.06188900000002,597
598,DC4935,Dwarka Sec-20/21 Crossing,28.56415,77.06296999999998,598
599,DC4929,Dwarka Sec-8 Metro Station,28.56622,77.06691,599
600,DC4930,Shahbad Mohammad Pur School,28.56294,77.07074,600
601,DC4931,Shahbad Mohammad Pur Village,28.560113,77.07154200000002,601
602,DC4932,Shahbad Mohammad Pur School,28.56278,77.07072,602
603,DC4933,Dwarka Sec-8 Metro Station,28.56637000000001,77.06676999999998,603
604,DC4936,Dwarka Sec-8,28.56852,77.06788,604
605,DC4937,Bagdola Village,28.57252,77.06916,605
606,DC4938,Dwarka Sec-8 DTC Depot,28.5758,77.07134,606
607,DC4939,National Malariya Research Centre (Dwarka),28.5765,77.07594,607
608,DC4940,Dada Dev Mandir,28.57818,77.07708000000002,608
609,DC4941,National Malariya Research Centre (Dwarka),28.57876,77.07616,609
610,DC4942,Royal Residency (Dwarka),28.5815,77.0703,610
611,DC4943,Munirka Flats (Dwarka),28.58367,77.06701,611
612,U99908,Dwarka Sec 1,28.594483,77.073583,612
613,DC4846,Sulabh International Centre,28.59687000000001,77.08094399999997,613
614,DC4844,Mahaveer Enclave III,28.60084,77.08199,614
615,DC4843,Dashrath Puri,28.60353,77.08266,615
616,DC4841,Vijay Enclave (Palam-Dabri Road),28.60654000000001,77.08111,616
617,DC4839,Dabri Village,28.608043,77.08195400000002,617
618,U00781,Dabri Xing,28.6128,77.0862,618
619,U00807,C2D Janakpuri,28.614459999999998,77.086985,619
620,U00810,C4E Janakpuri,28.616659000000002,77.087976,620
621,U00820,C2B Janak Puri,28.621221999999996,77.088818,621
622,DC4065,Bharti College,28.62235,77.09365,622
623,DC4066,Virender Nagar / Dilli Haat,28.6232,77.09615,623
624,DC4944,Hari Nagar Depot,28.62541,77.10109,624
625,U00967,G Block Hari Nagar,28.627917,77.10006700000002,625
626,U00950,Fateh Nagar,28.631133000000002,77.098567,626
627,U00928,Tilak Nagar Jail Road,28.635737,77.096692,627
628,DC3534,Tilak Nagar Crossing (Najafgarh Road),28.635322,77.092959,628
629,DC3535,Janak Puri Check Post,28.6341,77.089333,629
630,U00773,Janakpuri East Metro Station/ Nangli Zalib,28.6323,77.08465,630
631,U00712,District Centre Nazafgarh Road,28.630416999999998,77.079983,631
632,U00679,Dholi Piao,28.629,77.076367,632
633,U00617,Vikaspuri Crossing (Shivaji Marg),28.626316999999997,77.069689,633
634,U00600,Uttam Nagar Terminal,28.625329,77.066948,634
635,U00779,Mangla Puri Terminal,28.5899833333333,77.0870166666667,635
636,U00732,Health Centre,28.590999999999998,77.0814,636
637,U00714,Dwarka Crossing / Maharaja Agrasen Hospital,28.592584999999996,77.080442,637
638,U99641,Dwarka Sec 1,28.594283,77.073867,638
639,U00626,J M International School,28.59535,77.0701,639
640,U00589,Dwarka Sec 2-6,28.597367,77.064883,640
641,U00558,Madhu Vihar,28.5998,77.0612,641
642,U00526,Rajapuri,28.603781199999997,77.05501459999998,642
643,DC3647,Matiyala Xing,28.605083,77.0517,643
644,U00469,DPS Matiyala,28.60445,77.04625,644
645,U00459,Dwarka Sec 3-4,28.602633,77.043217,645
646,U00449,Dwarka Sec 13-3 Xing,28.602566999999997,77.040983,646
647,U00439,MRV School Sec 13 Dwarka,28.603917,77.0389,647
648,U00424,Dwarka Sec 13,28.605566999999997,77.036383,648
649,U00416,NSIT (Netaji Subhas Institute) / Sulahkul Mandir,28.607616999999998,77.035033,649
650,DC3626,Suraj Vihar,28.613433,77.03315,650
651,U00389,Kakrola More,28.618904999999998,77.029949,651
652,U00377,Kakrola Bridge,28.619758,77.024856,652
653,U00367,Nangli Dairy,28.619771999999998,77.017944,653
654,DC4881,Chhathh Ghat Park,28.618803000000003,77.01521899999999,654
655,U00354,Arjun Park,28.618083,77.013083,655
656,U00329,Nangli Sakrawati Crossing,28.616344,77.007924,656
657,DC3562,Nangli Sakrawati,28.614715000000004,77.004077,657
658,U00293,Sai Baba Mandir (Nazafgarh),28.613433,76.998983,658
659,U00285,Power House NajafGarh,28.612933333333306,76.9955666666667,659
660,U00261,Tuda Mandi,28.612458,76.99146,660
661,U03064,Nizamuddin Railway Station,28.586388,77.253259,661
662,U03061,Rajdoot Hotel,28.5825,77.2527,662
663,U03122,Ashram (Hari Nagar),28.573817,77.257333,663
664,U03063,Sri Niwaspuri / PG DAV College Lajpat Nagar,28.56675,77.253117,664
665,U99867A,ESI Hospital Okhla,28.515290000000004,77.281062,665
666,U03362,Central Work Shop II,28.5164,77.2835,666
667,DC1102,Okhla Depot IV CWS II,28.51835,77.284767,667
668,DC3707,ISBT Kashmere Gate Terminal,28.666959999999996,77.227456,668
669,U02517,Tees Hazari Court,28.666662,77.21925999999998,669
670,U99922,St Stephen Hospital,28.6671,77.2149,670
671,U02411,Ice Factory,28.666851,77.209097,671
672,U02348,Roshnara Road,28.669034999999997,77.204663,672
673,U02235,Roshnara Bagh,28.6717,77.2007,673
674,U02246,Clock Tower,28.6774,77.201633,674
675,U02208,Shakti Nagar,28.6804,77.1993,675
676,U02143,Shakti Nagar Nangia Park,28.679846,77.195746,676
677,U02040,Chowki No 2 / Gulabi Bagh Crossing,28.677233,77.188967,677
678,U02023,Gulabi Bagh,28.674998,77.188525,678
679,U01992,Shastri Nagar A Block,28.672401,77.186038,679
680,U01945,Subhadra Colony,28.671104999999997,77.184219,680
681,U01912,Shastri Nagar Metro Station,28.669997,77.181336,681
682,U01837,Shastri Nagar E Block,28.6711,77.17605,682
683,U01790,Shastri Nagar Shiv Mandir,28.6716,77.173,683
684,U01727,Inderlok Metro Station,28.673633000000002,77.168983,684
685,U01664,Kanhaiya Nagar,28.680933000000003,77.165433,685
686,U01627,B3 Keshav Puram,28.6861,77.1629,686
687,U01621,B-4 Keshav Puram,28.687583,77.162267,687
689,U01014,Mangol Pur School (Kanjhawla Road),28.694582,77.10507,689
690,U00934,Avantika Xing,28.6982,77.097,690
692,U00658,Rohini Sec 20/21 More,28.7155,77.0743,692
693,DC4512,Satyapuram Jharoda,28.665305,76.943439,693
694,DC4514,Jharoda Nala Crossing,28.6586,76.9479,694
695,DC4493,Jharoda Kalan,28.655083,76.95008299999998,695
696,DC4494,Jharoda Village,28.65085,76.9531,696
697,DC4495,S.S. Kanya Vidhyalaya,28.646688,76.956119,697
698,DC4496,PTS Jharoda,28.642863000000002,76.958365,698
699,DC4497,CRPF Jharoda,28.638804999999998,76.960707,699
700,DC4503,Sainik Enclave Jharoda,28.633583,76.96378299999998,700
701,DC4498,Saraswati Kunj Jharoda,28.63045,76.965683,701
702,DC4504,Naveen Palace,28.627867,76.967333,702
703,DC4499,Baba Haridass Nagar,28.623817,76.970483,703
704,DC4500,New Anaj Mandi,28.61905800000001,76.974408,704
705,DC4501,Surakh Pur Crossing,28.6155,76.976417,705
706,U00598,Uttam Nagar Terminal,28.625449,77.066447,706
707,DC3691,A-3 Janak Puri,28.619633,77.079183,707
708,U00766,C-2 Janakpuri,28.6219,77.0842,708
709,U00825,C2B Janak Puri,28.621752,77.092199,709
710,U00818,C4E Janakpuri,28.617217,77.08834499999998,710
711,U00870,C-3 Janakpuri,28.615416999999997,77.09258299999998,711
712,U00903,C-4H Janakpuri,28.616333,77.09525,712
713,U00939,Janakpuri C-5A,28.6148,77.0977,713
714,U00956,Desu Colony,28.6111,77.0989,714
715,U01069,Zunk Market,28.618433000000003,77.11235,715
716,U01100,Gulab House,28.622266999999997,77.1171,716
717,U01115,Bobby Soap,28.62395,77.1186,717
718,U01125,PS Mayapuri,28.625366999999997,77.11975,718
719,U01175,Metal Forging,28.629,77.122817,719
720,U01217,Government Press,28.634617,77.12763299999997,720
721,U01231,Mayapuri Depot,28.63685,77.12835,721
722,U01305,Naraina Vihar / Indra Market,28.62688300000001,77.135333,722
723,U01348,Payal Cinema,28.6314,77.1384,723
724,U01436,Loha Mandi,28.641383,77.145217,724
725,U01494,Bentax,28.644717,77.147667,725
726,U01466,Naraina Depot,28.64905,77.1513,726
727,U01520,Pandav Nagar,28.650051,77.153678,727
728,U01549,Shadipur Colony,28.6516,77.1561,728
729,U01581,Shadipur Metro Station,28.6515,77.1587,729
730,U01663,West Patel Nagar,28.64795,77.164783,730
731,U01729,South Patel Nagar (Metro Station),28.6454,77.1689,731
732,U01769,East Patel Nagar,28.642967,77.17315,732
733,U01843,Rajendra Place,28.6425,77.1773,733
734,U99926A,Telephone Exchange Karol Bagh,28.64315,77.181917,734
735,U02034,Karol Bagh Metro Station,28.6442,77.189,735
736,U02113,Pusa Road Petrol Pump Sadhu Vaswani Marg,28.6448,77.1934,736
737,U02237,Meghdoot Bhawan,28.644000000000002,77.200983,737
738,U02285,Videocon Tower,28.6441,77.2036,738
739,U02396,Paharganj Police Station,28.64615,77.208267,739
740,U02482,Dispensary Paharganj,28.6452,77.2133,740
741,U02693,Ajmeri Gate / Kamla Market,28.643383,77.22573299999998,741
742,U02744,JLN Marg,28.64205,77.22833299999998,742
743,U02781,Zakir Husain College,28.64115,77.230067,743
744,U02820,Turkman Gate / G B Pant Hosipatal,28.6417,77.2333,744
745,U02841,Delite Cinema,28.6412,77.2352,745
746,U02885,Delhi Gate,28.640766999999997,77.238667,746
747,U02856,Red Fort,28.6541,77.23643299999998,747
748,U02839,GPO,28.661933,77.234583,748
749,U02786,Guru Govind Singh University (Kashmere Gate),28.6652,77.2303,749
750,U02785,ISBT Kashmere Gate,28.666756,77.229348,750
751,U02681,Mori Gate Terminal,28.666517,77.225883,751
752,DC5262,Bawana Sec 1 Cluster Depot,28.794928000000002,77.041391,752
753,DC4529,JJ Colony Bawana Road,28.806709,77.047729,753
754,DC4530,Jain Shukla Mandir,28.81186,77.053907,754
755,DC4531,Delhi Jal Board Bawana,28.815521,77.058038,755
756,DC4557,Sannoth Crossing / Ghoga Crossing,28.819734999999998,77.063843,756
757,DC5260,Sannoth Village,28.815609999999996,77.07098,757
758,DC5103,Holambi Kalan JJ Colony,28.809702,77.088087,758
759,DC5362,Holambi Kalan Fatak,28.809403999999997,77.098773,759
760,DC4997,Holambi Kalan Crossing,28.809357000000002,77.10746,760
761,DC5008,Jeet Farm,28.800239,77.11466300000002,761
762,DC5009,Holambi Khurd Crossing,28.797139,77.117385,762
763,DC5010,Alipur Garhi,28.798040000000004,77.127346,763
764,DC5011,Alipur Village,28.797253,77.133138,764
765,DC4808,Pwd Office,28.8022,77.1386,765
766,DC4965,Bakauli Village,28.811931,77.13565200000002,766
767,DC4966,Khampur Village,28.824804999999998,77.13183000000002,767
768,DC5417,Tikri Khurd Crossing,28.835210999999997,77.12846,768
769,DC5416,Tikri Khurd,28.835878000000005,77.1238,769
770,U03656,Anand Vihar ISBT Terminal,28.648459999999996,77.317489,770
771,U03710,Ram Prastha Crossing,28.660716999999998,77.319917,771
772,U03713,Ram Prastha Temple,28.6632,77.3202,772
773,U03724,Surya Nagar,28.666933,77.321467,773
774,DC3662,Shahadara Border (Dilshad Garden Mtr Stn),28.676167,77.32123299999998,774
775,U03689,Jhilmil Xing,28.6761,77.3174,775
776,U03647,Dilshad Garden GT Road,28.675883000000002,77.3118,776
777,U99890,Telephone Exchange,28.675817,77.309217,777
778,U03515,Mansarovar Park Metro Station,28.675479,77.300119,778
779,U03296,Welcome Colony Metro Station,28.671999999999997,77.275,779
780,U03241,Welcome Colony,28.6711,77.2698,780
781,U03198,Seelampur Metro Station,28.670507,77.26573,781
782,U03167,Dharam Pura,28.670717,77.26191700000003,782
783,U03125,Shastri Park,28.6723,77.2571,783
784,DC3593,Shastri Park,28.672867,77.253967,784
785,U03020,Shyam Giri Mandir,28.67382000000001,77.248024,785
786,DC3594,Shastri Park DMRC Depot,28.674166999999997,77.243433,786
